,0.178,0.706,1.068,2.068,3.198,3.943,5.883,7.107,8.011,9.840,10.866,11.903,12.922,13.707,14.550,15.488,16.196,16.900,17.608,18.313,19.012,19.689,20.412,21.055,21.808,22.510,23.209,23.911,24.677,25.310,26.007,26.705,27.468,27.779,28.420,29.000,29.600,30.100,30.551,31.540,32.120,32.743,33.650,34.898,36.073,37.225,42.359,45.230,49.070,51.095,54
0,83.22,75.64,87.0,89.88,87.79,90.5,84.54,83.89,95.1,95.0,72.0,79.57,101.0,87.88,96.45,86.71,75.4,80.67,85.17,86.73,87.06,86.29,88.5,85.4,84.73,86.0,87.0,83.0,87.0,102.0,96.0,80.0,103.0,107.0,87.5,83.75,61.0,94.75,94.33,88.11,87.0,87.67,88.5,90.0,99.0,90.0,92.67,94.0,96.0,105.67,96.33
1,85.5,75.11,84.09,77.0,84.08,82.83,81.5,84.2,94.0,85.44,72.0,86.0,86.56,93.2,96.8,83.55,73.57,87.71,88.0,85.0,88.0,88.0,84.12,84.44,95.0,,,,,,,,91.67,92.27,99.4,,,102.0,103.75,88.4,81.6,89.78,86.56,92.2,90.0,87.0,96.62,90.67,92.5,88.5,87.0
2,86.3,76.04,85.18,85.83,98.82,86.08,82.41,85.16,88.75,84.93,75.17,94.2,88.71,85.12,91.0,83.83,68.0,77.03,83.0,76.98,79.91,83.72,80.82,77.64,89.5,,,,,,,,92.8,86.47,92.25,,,92.04,88.72,90.59,89.79,90.46,86.42,82.12,89.9,97.75,87.67,95.05,96.69,93.33,88.65
3,85.07,76.89,89.75,84.93,87.14,94.43,81.68,80.17,90.97,86.86,77.47,90.78,93.78,87.06,90.33,82.8,73.94,84.23,85.8,85.05,86.27,88.33,87.1,78.56,89.66,,,,,,,,91.38,88.56,89.22,,,98.88,93.47,93.26,95.61,88.65,83.44,85.21,106.4,94.75,104.36,90.29,96.09,96.44,84.15
4,87.76,75.18,83.69,90.35,84.46,89.16,82.32,89.54,93.3,85.03,80.46,90.2,94.33,95.45,95.78,86.34,71.9,81.86,81.03,83.84,81.27,85.81,83.91,81.78,88.12,77.22,87.6,83.33,88.43,90.67,89.54,76.0,93.18,94.88,102.52,87.5,75.0,103.06,107.07,101.0,100.63,89.91,89.82,85.2,90.1,107.71,98.06,94.48,79.81,97.29,89.57
5,88.35,78.7,90.44,92.15,88.71,90.5,89.5,90.25,95.19,85.95,75.68,88.12,90.93,87.07,94.69,85.26,74.44,79.71,82.97,89.77,87.44,87.83,88.58,79.3,91.32,89.57,90.77,90.67,90.08,89.23,95.47,74.38,90.0,88.83,93.58,94.83,62.56,92.67,98.74,91.17,91.16,91.0,93.2,85.1,90.27,107.44,89.91,79.61,89.44,81.12,81.61
6,87.31,73.73,84.82,84.15,83.75,90.0,82.97,82.0,92.46,88.77,78.28,94.22,97.73,92.94,102.36,90.29,76.62,85.67,86.67,84.0,85.52,88.36,90.47,82.11,86.53,84.06,92.51,86.88,87.73,85.33,86.33,77.94,91.46,88.88,82.67,89.8,70.5,88.2,93.51,93.09,94.91,85.8,87.62,84.32,93.86,91.12,92.9,90.71,83.0,93.4,82.79
7,79.53,69.35,80.22,87.84,81.33,81.93,88.38,84.36,95.08,86.39,81.56,92.17,97.89,88.78,92.07,90.24,77.93,81.64,80.7,83.38,80.31,81.56,88.94,82.03,91.8,86.0,84.1,89.12,88.01,82.89,88.73,76.47,88.67,86.67,86.5,93.09,65.94,95.18,98.45,88.38,96.22,88.0,84.23,85.24,100.33,95.45,93.18,97.75,90.08,98.88,99.1
8,93.62,78.39,95.71,86.0,88.87,97.2,90.94,83.26,100.53,87.53,78.13,93.83,92.91,89.13,95.92,89.58,81.2,86.4,83.06,84.31,92.14,92.4,85.88,80.93,86.13,85.0,88.17,92.0,91.78,91.17,85.36,75.09,96.08,101.77,107.4,97.85,80.78,93.46,96.76,98.93,100.44,94.96,90.73,81.21,98.07,90.57,92.07,96.62,95.96,100.29,85.83
9,85.29,76.45,89.93,89.87,95.24,85.33,90.31,78.9,98.4,90.4,82.14,95.83,92.32,87.0,97.85,90.0,78.71,86.3,88.15,85.6,93.0,89.78,81.75,87.57,98.0,90.56,91.39,92.67,91.18,89.8,90.71,78.19,96.79,95.31,93.48,95.04,82.19,90.92,96.24,101.5,102.59,92.83,85.0,86.23,101.95,95.09,101.0,88.75,97.39,93.97,93.6
10,89.21,80.94,88.72,93.05,85.82,97.46,86.54,87.27,102.83,84.92,79.29,109.0,101.0,,105.13,93.25,81.23,84.56,84.94,,90.5,,78.27,81.95,78.67,81.21,86.37,90.35,94.89,84.14,83.59,78.47,93.43,90.56,84.57,90.8,71.94,95.59,92.0,96.46,97.16,96.82,93.65,81.12,94.33,97.67,101.14,92.33,97.95,102.41,90.83
11,86.88,76.26,91.65,90.96,95.71,94.75,90.83,90.82,105.5,93.92,83.44,97.0,89.57,,95.43,85.04,79.06,83.62,76.36,,91.15,,72.75,81.78,97.1,90.78,93.95,94.04,90.92,89.44,90.0,78.72,89.66,88.54,94.29,86.72,69.73,87.91,90.46,91.12,95.0,97.33,84.91,87.44,112.6,93.24,102.13,85.09,95.29,103.33,95.2
12,86.54,78.04,89.1,92.94,98.33,104.36,89.67,83.05,92.57,86.67,78.38,89.0,93.07,,94.2,88.92,80.54,84.82,88.71,,87.65,,83.1,86.3,85.36,79.45,92.56,93.45,89.87,88.0,92.4,78.63,94.71,90.8,83.38,95.93,74.0,93.88,93.89,92.25,86.33,87.76,85.65,92.36,,89.79,87.27,101.9,97.46,93.25,93.1
