,0.178,0.706,1.068,2.068,3.198,3.943,5.883,7.107,8.011,9.840,10.866,11.903,12.922,13.707,14.550,15.488,16.196,16.900,17.608,18.313,19.012,19.689,20.412,21.055,21.808,22.510,23.209,23.911,24.677,25.310,26.007,26.705,27.468,27.779,28.420,29.000,29.600,30.100,30.551,31.540,32.120,32.743,33.650,34.898,36.073,37.225,42.359,45.230,49.070,51.095,54
0,84.43,76.91,81.22,82.29,81.33,85.71,86.36,89.57,90.0,84.67,71.89,81.5,86.54,86.69,94.75,91.12,80.33,79.8,84.44,80.83,82.28,87.45,83.91,80.03,88.11,86.11,86.5,83.67,86.0,83.0,79.0,78.0,91.43,89.78,96.4,96.0,62.0,105.67,99.0,109.14,98.4,104.2,102.11,88.69,97.38,104.0,104.0,,91.0,105.5,97.0
1,87.32,78.5,89.12,78.7,,83.78,84.69,88.84,93.35,84.23,77.36,86.04,92.6,92.81,94.63,85.61,71.65,76.59,80.8,87.32,84.04,84.51,88.69,80.59,88.02,85.67,88.16,88.18,88.95,87.74,82.64,78.74,,60.2,87.59,26.12,,95.88,95.45,105.36,107.27,103.24,91.52,88.46,,105.62,93.59,108.56,98.61,105.95,99.9
2,82.64,78.41,78.74,81.27,,84.76,83.09,83.42,89.97,84.15,77.06,84.1,91.15,91.45,94.91,88.06,77.05,81.84,82.0,85.86,84.81,83.62,85.94,82.3,88.43,87.89,90.11,87.14,85.92,81.63,80.67,75.34,,64.66,92.89,4.03,,96.95,99.23,102.36,98.74,100.49,90.79,85.16,,102.45,97.63,97.44,90.85,101.84,97.17
3,88.04,80.69,84.24,77.19,,89.76,84.5,91.71,96.12,85.01,72.97,86.27,89.53,86.89,97.23,87.66,76.65,79.81,81.6,86.79,85.02,85.4,85.61,81.24,86.39,84.96,85.93,86.43,85.82,86.49,85.08,76.57,,66.76,91.3,1.36,,91.52,95.76,99.76,97.67,95.72,87.19,83.23,95.54,95.33,98.66,96.88,106.92,91.73,103.12
4,86.8,82.02,86.27,81.5,87.0,88.84,84.4,84.97,89.89,86.36,71.38,87.56,89.28,92.04,95.47,83.77,74.75,80.09,79.07,83.51,84.37,84.13,84.51,82.8,89.55,84.34,86.11,87.64,87.91,86.14,82.08,78.1,86.65,88.41,91.47,94.61,58.0,91.82,95.02,94.87,93.66,93.0,88.94,84.97,93.67,89.07,99.34,109.0,112.0,87.18,85.0
5,87.65,80.75,85.38,82.97,87.82,87.82,81.73,88.41,94.2,87.06,71.69,82.74,94.25,87.24,88.55,86.0,73.49,80.72,81.73,82.98,86.25,89.18,89.79,80.32,86.35,85.24,86.53,84.51,87.29,89.12,83.55,75.44,91.52,93.21,98.51,97.44,49.62,95.63,100.08,102.07,97.69,94.84,92.83,88.09,100.84,108.0,85.62,90.87,90.64,94.6,89.19
6,89.9,82.89,89.88,88.85,87.1,89.22,80.36,85.34,91.97,83.47,71.14,87.48,96.44,85.87,90.36,85.58,73.81,81.13,85.8,87.15,86.26,85.78,87.15,79.96,85.96,86.12,88.4,89.14,89.65,89.86,84.78,77.87,93.5,91.17,92.77,92.61,61.6,93.27,93.4,94.19,92.58,92.14,88.72,84.88,85.6,101.8,97.97,98.07,101.57,121.65,97.93
7,86.53,79.33,81.4,82.25,94.88,92.23,85.03,94.89,91.68,85.3,78.7,87.56,90.82,91.92,99.29,91.35,76.8,83.13,83.41,85.56,87.39,87.8,88.86,81.71,89.71,86.12,87.79,88.48,89.19,87.44,82.97,77.5,85.61,84.43,90.36,92.84,59.73,93.99,94.69,101.69,94.53,99.56,91.79,84.08,96.69,122.49,92.08,98.83,90.87,94.11,93.8
8,88.93,81.96,85.67,82.47,87.41,89.14,83.57,94.57,92.77,85.57,77.0,95.62,94.74,94.43,99.0,87.45,77.65,88.19,84.1,83.36,83.34,85.33,83.19,82.3,85.57,86.97,89.25,85.77,84.73,81.72,84.09,75.78,88.27,87.8,89.21,88.88,61.37,94.25,95.05,98.07,92.55,91.73,85.18,87.04,89.25,92.01,101.97,101.33,84.79,106.13,87.2
