,0.178,0.706,1.068,2.068,3.198,3.943,5.883,7.107,8.011,9.840,10.866,11.903,12.922,13.707,14.550,15.488,16.196,16.900,17.608,18.313,19.012,19.689,20.412,21.055,21.808,22.510,23.209,23.911,24.677,25.310,26.007,26.705,27.468,27.779,28.420,29.000,29.600,30.100,30.551,31.540,32.120,32.743,33.650,34.898,36.073,37.225,42.359,45.230,49.070,51.095,54
0,82.6,75.98,79.33,84.8,82.22,84.38,82.61,88.36,94.71,82.68,70.13,85.63,85.81,87.89,91.79,81.71,71.0,79.0,80.13,81.51,83.17,85.79,83.09,79.67,82.39,82.58,86.3,86.29,83.0,84.31,82.77,77.76,89.35,81.74,89.15,99.33,67.6,110.0,123.0,93.77,91.0,94.36,95.27,88.48,93.67,91.33,92.67,94.0,102.0,91.5,90.0
1,84.66,74.42,82.61,85.25,82.52,87.6,82.1,86.08,86.38,,,,87.56,,,76.93,75.11,79.79,71.78,83.19,89.21,87.56,82.94,76.83,84.77,88.08,87.49,83.58,87.04,86.67,79.31,71.26,81.26,84.95,84.22,82.21,69.0,82.77,88.73,93.14,91.7,88.23,84.23,87.88,100.33,103.85,92.79,98.12,92.57,92.29,
2,86.37,76.82,80.54,82.16,81.14,81.97,85.42,84.77,88.16,,,,93.48,,,84.38,77.33,80.75,81.63,85.87,82.97,85.46,87.14,80.82,84.8,85.8,86.51,83.39,84.98,73.29,64.61,58.77,74.88,74.1,79.3,92.13,57.31,80.5,89.71,99.76,96.54,92.87,89.5,83.69,93.5,92.4,94.66,92.44,104.44,109.75,
3,83.97,77.56,83.26,85.76,83.56,84.69,85.95,87.35,90.78,,,,87.0,,,91.87,74.35,77.17,78.43,85.59,80.23,79.86,76.38,74.28,66.28,62.9,72.37,68.5,77.89,71.32,77.73,70.96,85.25,85.14,85.62,88.51,67.43,83.92,90.12,93.37,94.05,91.65,92.71,86.29,97.27,98.14,96.74,100.75,98.13,107.98,
4,86.33,80.24,88.13,84.42,87.49,85.05,81.72,80.55,86.68,82.36,65.8,90.0,85.06,90.0,89.94,79.72,62.96,70.24,71.13,68.33,72.86,68.44,70.55,63.96,72.7,81.74,85.28,88.06,88.28,86.25,81.31,69.84,90.84,89.64,89.84,91.12,67.88,92.24,98.37,94.86,91.2,93.26,93.82,88.73,90.11,100.29,102.36,99.31,92.67,86.02,119.0
5,84.51,77.16,82.14,82.05,82.39,79.83,80.63,84.95,84.76,79.83,71.66,84.93,85.44,83.2,90.56,78.68,70.4,72.91,78.4,79.6,84.8,87.75,85.44,83.49,84.67,85.88,84.07,83.35,86.53,84.27,81.0,72.92,88.69,85.84,85.79,87.18,57.93,100.73,105.76,98.46,93.69,94.76,87.03,90.59,91.77,103.6,93.67,90.5,94.37,116.38,105.0
6,83.49,75.62,83.39,83.48,80.39,80.81,82.13,87.14,87.73,82.53,71.74,87.92,89.1,85.67,92.91,86.14,75.41,81.34,80.67,83.1,83.3,86.43,86.27,82.52,81.75,84.18,81.43,80.84,85.57,88.47,81.31,75.79,90.98,89.78,94.27,92.22,65.0,91.64,100.33,94.16,87.12,87.5,91.03,84.73,89.0,89.67,91.29,106.53,88.24,110.2,107.67
7,80.87,74.11,80.85,84.42,81.13,89.33,83.58,83.64,88.8,82.02,74.67,84.8,84.53,84.1,95.59,82.42,74.36,74.87,79.43,84.86,78.52,79.34,85.72,77.84,87.23,88.33,91.03,89.65,89.89,87.26,85.47,77.73,93.1,91.87,95.13,94.62,72.17,90.0,94.69,93.27,92.42,93.58,90.7,86.2,106.0,96.44,94.53,97.03,93.14,99.66,108.6
8,83.04,77.36,82.45,82.81,85.55,82.18,87.73,89.05,88.4,79.93,72.85,89.24,89.56,89.33,95.89,85.66,77.86,82.93,81.62,85.04,87.6,86.45,86.47,83.7,87.72,86.61,88.76,85.62,85.02,84.22,82.22,70.3,89.48,88.7,90.76,89.68,59.61,92.26,96.71,96.57,93.43,95.91,85.88,88.39,89.26,90.86,99.87,100.54,97.64,94.29,98.33
